make_model_tank,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Single-Walled_Other-Fuel_1k-5k_1989,,,,,0.133540372670807,0.134453781512605,0.136025504782147,0.136460554371002,0.138528138528139,0.13953488372093,0.141884222474461,0.143843498273878,0.144705882352941,0.150246305418719,0.148880105401845,0.149659863945578,0.149859943977591,0.154401154401154,0.159638554216867,0.161339421613394,0.164086687306502,0.169329073482428,0.175496688741722,0.17948717948718,0.181500872600349,0.188065099457505,0.192523364485981,0.190751445086705,0.18467583497053,0.183467741935484,0.179381443298969,0.178947368421053,0.178111587982833,0.179431072210066,0.167037861915368,0.162528216704289
Single-Walled_Other-Fuel_1k-5k_1990,,,,,,0.16871921182266,0.164572864321608,0.16540404040404,0.166454891994917,0.167310167310167,0.169934640522876,0.166444740346205,0.168493150684932,0.167822468793343,0.169075144508671,0.168405365126677,0.170992366412214,0.174528301886792,0.175718849840256,0.176090468497577,0.178981937602627,0.181208053691275,0.188811188811189,0.193895870736086,0.199626865671642,0.2015065913371,0.206627680311891,0.210420841683367,0.210855949895616,0.215217391304348,0.210989010989011,0.205479452054795,0.194774346793349,0.190709046454768,0.190709046454768,0.177057356608479
Single-Walled_Other-Fuel_1k-5k_1991,,,,,,,0.156862745098039,0.159045725646123,0.160965794768612,0.157894736842105,0.159183673469388,0.1625,0.167381974248927,0.167755991285403,0.171557562076749,0.176334106728538,0.179669030732861,0.184466019417476,0.185643564356436,0.188916876574307,0.193298969072165,0.196850393700787,0.199460916442049,0.205056179775281,0.204610951008646,0.207602339181287,0.213855421686747,0.214511041009464,0.207119741100324,0.203333333333333,0.191126279863481,0.193771626297578,0.185454545454545,0.172932330827068,0.16412213740458,0.160919540229885
Single-Walled_Other-Fuel_1k-5k_1992,,,,,,,,0.119047619047619,0.120192307692308,0.118072289156627,0.11864406779661,0.119512195121951,0.117936117936118,0.118811881188119,0.118090452261307,0.120512820512821,0.121447028423773,0.120734908136483,0.124661246612466,0.128133704735376,0.127840909090909,0.130057803468208,0.13677811550152,0.136222910216718,0.138364779874214,0.140575079872204,0.143790849673203,0.136054421768708,0.133802816901408,0.128205128205128,0.130111524163569,0.122605363984674,0.116731517509728,0.104,0.101626016260163,0.0979591836734694
Single-Walled_Other-Fuel_1k-5k_1993,,,,,,,,,0.125,0.121794871794872,0.12258064516129,0.122977346278317,0.120521172638437,0.121311475409836,0.123745819397993,0.124161073825503,0.124161073825503,0.125423728813559,0.126712328767123,0.129370629370629,0.132142857142857,0.133574007220217,0.14176245210728,0.143968871595331,0.146245059288538,0.144,0.145161290322581,0.145161290322581,0.142857142857143,0.13716814159292,0.125560538116592,0.122171945701357,0.121495327102804,0.122065727699531,0.113744075829384,0.10952380952381
Single-Walled_Other-Fuel_1k-5k_1994,,,,,,,,,,0.152905198776758,0.147909967845659,0.148387096774194,0.149350649350649,0.149350649350649,0.150819672131148,0.145695364238411,0.142857142857143,0.144295302013423,0.146757679180887,0.146757679180887,0.148275862068966,0.150877192982456,0.151408450704225,0.153024911032029,0.155234657039711,0.157509157509158,0.159259259259259,0.15,0.151750972762646,0.146938775510204,0.145833333333333,0.133620689655172,0.119469026548673,0.113122171945701,0.0976744186046512,0.0849056603773585
Single-Walled_Other-Fuel_1k-5k_1995,,,,,,,,,,,0.12280701754386,0.12,0.12,0.12,0.118959107806691,0.119402985074627,0.119402985074627,0.120754716981132,0.121212121212121,0.122605363984674,0.123552123552124,0.125,0.125,0.128,0.129554655870445,0.130612244897959,0.127118644067797,0.126126126126126,0.128440366972477,0.116822429906542,0.114285714285714,0.105769230769231,0.107317073170732,0.11,0.0979381443298969,0.0984455958549223
Single-Walled_Other-Fuel_1k-5k_1996,,,,,,,,,,,,0.0714285714285714,0.0760456273764259,0.0760456273764259,0.0769230769230769,0.0775193798449612,0.078740157480315,0.0796812749003984,0.0819672131147541,0.0829875518672199,0.0833333333333333,0.0836820083682008,0.0840336134453782,0.0847457627118644,0.0869565217391304,0.0869565217391304,0.0873362445414847,0.0821917808219178,0.0825688073394496,0.0845070422535211,0.0853080568720379,0.0857142857142857,0.0886699507389163,0.0845771144278607,0.0845771144278607,0.0707070707070707
Single-Walled_Other-Fuel_1k-5k_1997,,,,,,,,,,,,,0.0819672131147541,0.0797101449275362,0.0797101449275362,0.08,0.0769230769230769,0.0774907749077491,0.0786516853932584,0.075187969924812,0.0754716981132076,0.0760456273764259,0.0760456273764259,0.0772200772200772,0.0790513833992095,0.0790513833992095,0.08,0.0781893004115226,0.080168776371308,0.0826086956521739,0.0829694323144105,0.0720720720720721,0.0730593607305936,0.073394495412844,0.0737327188940092,0.0694444444444445
Single-Walled_Other-Fuel_25k-Plus_1985,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.263157894736842,0.263157894736842,0.263157894736842,0.263157894736842,0.263157894736842,0.277777777777778,0.277777777777778,0.3125,0.3125,0.333333333333333,0.333333333333333,0.333333333333333,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.384615384615385,0.333333333333333,0.333333333333333,0,0,0,0,0
Single-Walled_Other-Fuel_25k-Plus_1986,,0.545454545454545,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Single-Walled_Other-Fuel_25k-Plus_1987,,,0.545454545454545,0.545454545454545,0.545454545454545,0.545454545454545,0.545454545454545,0.523809523809524,0.523809523809524,0.0909090909090909,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Single-Walled_Other-Fuel_25k-Plus_1988,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Single-Walled_Other-Fuel_25k-Plus_1989,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Single-Walled_Other-Fuel_25k-Plus_1990,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Single-Walled_Other-Fuel_25k-Plus_1991,,,,,,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Single-Walled_Other-Fuel_25k-Plus_1992,,,,,,,,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Single-Walled_Other-Fuel_25k-Plus_1993,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Single-Walled_Other-Fuel_25k-Plus_1994,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Single-Walled_Other-Fuel_25k-Plus_1995,,,,,,,,,,,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444
Single-Walled_Other-Fuel_25k-Plus_1996,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Single-Walled_Other-Fuel_25k-Plus_1997,,,,,,,,,,,,,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Single-Walled_Other-Fuel_5k-12k_1985,0.556593977154725,0.556883116883117,0.558042686100989,0.55862428348098,0.561320754716981,0.563291139240506,0.567235859124867,0.573441734417344,0.576923076923077,0.585243152599217,0.58726549175668,0.591013824884793,0.593840790238234,0.601890135853514,0.61374695863747,0.621973929236499,0.627906976744186,0.632315521628499,0.632352941176471,0.637012987012987,0.640339425587467,0.64257555847569,0.643989431968296,0.650433622414943,0.652525252525253,0.657142857142857,0.66162310866575,0.656384505021521,0.654992548435171,0.653549382716049,0.647058823529412,0.633889376646181,0.605513307984791,0.591,0.574014909478168,0.542857142857143
Single-Walled_Other-Fuel_5k-12k_1986,,0.443037974683544,0.444350042480884,0.443404255319149,0.446826758147513,0.451388888888889,0.452006980802792,0.449823943661972,0.450313339301701,0.453382084095064,0.456603773584906,0.459923664122137,0.466926070038911,0.470993117010816,0.483739837398374,0.4932502596054,0.4979035639413,0.5,0.501600853788687,0.505376344086022,0.504329004329004,0.509911894273128,0.513873473917869,0.514444444444445,0.517357222844345,0.515801354401806,0.51487414187643,0.515863689776733,0.513647642679901,0.507208387942333,0.502673796791444,0.498595505617978,0.49266862170088,0.4703125,0.437395659432387,0.410211267605634
Single-Walled_Other-Fuel_5k-12k_1987,,,0.674418604651163,0.666833667334669,0.664307381193124,0.657662337662338,0.641530054644809,0.628132118451025,0.614097968936679,0.608133086876155,0.595035924232528,0.585432266848196,0.583563535911602,0.58151023288638,0.580573951434879,0.580838323353293,0.583710407239819,0.586259541984733,0.591224018475751,0.599531615925059,0.603937007874016,0.605367008681926,0.609872611464968,0.609677419354839,0.610885458976442,0.617283950617284,0.621848739495798,0.624892703862661,0.622980251346499,0.625698324022346,0.618768328445748,0.612182741116751,0.601279317697228,0.58466819221968,0.564691656590085,0.54614412136536
Single-Walled_Other-Fuel_5k-12k_1988,,,,0.415619389587074,0.417493237150586,0.417870036101083,0.420526793823797,0.423992673992674,0.427516158818098,0.427911275415896,0.429236499068901,0.433301797540208,0.434823977164605,0.434908389585342,0.441176470588235,0.447211155378486,0.449348044132397,0.450960566228514,0.452791878172589,0.454545454545455,0.455292908530319,0.456905503634476,0.463645943097998,0.46524064171123,0.467602591792657,0.471302428256071,0.478699551569507,0.475372279495991,0.472619047619048,0.463969658659924,0.447089947089947,0.43972602739726,0.434285714285714,0.422907488986784,0.390625,0.368932038834951
Single-Walled_Other-Fuel_5k-12k_1989,,,,,0.386478304742684,0.387817258883249,0.389002036659878,0.388151174668029,0.388151174668029,0.387461459403905,0.392894461859979,0.394957983193277,0.397043294614572,0.398727465535525,0.400425985090522,0.40453074433657,0.404555314533623,0.405875952121872,0.407650273224044,0.406352683461117,0.406798245614035,0.411633109619687,0.412429378531073,0.411290322580645,0.409778812572759,0.415584415584416,0.420289855072464,0.42,0.409387222946545,0.398921832884097,0.39402560455192,0.37741456166419,0.356357927786499,0.349593495934959,0.338358458961474,0.314236111111111
Single-Walled_Other-Fuel_5k-12k_1990,,,,,,0.36587982832618,0.370652173913044,0.371584699453552,0.37199124726477,0.374037403740374,0.374037403740374,0.375831485587583,0.377505567928731,0.37780269058296,0.379977246871445,0.383640552995392,0.385863267670915,0.387587822014052,0.388954171562867,0.392645314353499,0.393325387365912,0.39568345323741,0.396634615384615,0.399509803921569,0.401730531520396,0.404732254047323,0.417201540436457,0.4155672823219,0.414127423822715,0.408369408369408,0.406855439642325,0.400316455696203,0.387858347386172,0.383015597920277,0.368231046931408,0.347663551401869
Single-Walled_Other-Fuel_5k-12k_1991,,,,,,,0.403651115618661,0.406570841889117,0.406570841889117,0.406570841889117,0.407407407407407,0.408247422680412,0.407949790794979,0.406708595387841,0.409282700421941,0.411889596602972,0.412765957446809,0.414529914529915,0.416309012875536,0.421739130434783,0.424507658643326,0.428256070640177,0.432071269487751,0.435374149659864,0.441379310344828,0.445475638051044,0.450704225352113,0.437346437346437,0.4321608040201,0.422279792746114,0.403846153846154,0.39031339031339,0.382789317507418,0.368421052631579,0.363636363636364,0.336601307189543
Single-Walled_Other-Fuel_5k-12k_1992,,,,,,,,0.349344978165939,0.351648351648352,0.354767184035477,0.355555555555556,0.357941834451902,0.357941834451902,0.358744394618834,0.359550561797753,0.36117381489842,0.364464692482916,0.366132723112128,0.367816091954023,0.368663594470046,0.368663594470046,0.37037037037037,0.373831775700935,0.376470588235294,0.380952380952381,0.388349514563107,0.390243902439024,0.381313131313131,0.374025974025974,0.355978260869565,0.337988826815642,0.314540059347181,0.302469135802469,0.292452830188679,0.273615635179153,0.241496598639456
Single-Walled_Other-Fuel_5k-12k_1993,,,,,,,,,0.365,0.372448979591837,0.372448979591837,0.372448979591837,0.373401534526854,0.377260981912145,0.377260981912145,0.379220779220779,0.380208333333333,0.381201044386423,0.382198952879581,0.382198952879581,0.383202099737533,0.389333333333333,0.38544474393531,0.382113821138211,0.384196185286104,0.38121546961326,0.385474860335196,0.383098591549296,0.376470588235294,0.380368098159509,0.368589743589744,0.353535353535354,0.342560553633218,0.336879432624114,0.324909747292419,0.302238805970149
Single-Walled_Other-Fuel_5k-12k_1994,,,,,,,,,,0.37995337995338,0.386255924170616,0.387173396674584,0.387173396674584,0.387173396674584,0.388095238095238,0.388489208633094,0.389423076923077,0.39225181598063,0.394160583941606,0.395121951219512,0.396088019559902,0.397058823529412,0.399014778325123,0.4,0.395,0.392405063291139,0.390745501285347,0.387434554973822,0.384615384615385,0.372972972972973,0.367123287671233,0.356741573033708,0.346820809248555,0.344927536231884,0.323170731707317,0.299684542586751
Single-Walled_Other-Fuel_5k-12k_1995,,,,,,,,,,,0.334905660377359,0.337320574162679,0.337320574162679,0.337320574162679,0.337320574162679,0.337320574162679,0.337320574162679,0.340579710144928,0.340632603406326,0.341463414634146,0.341463414634146,0.345679012345679,0.350877192982456,0.35264483627204,0.351145038167939,0.351282051282051,0.351421188630491,0.353723404255319,0.336065573770492,0.311046511627907,0.294642857142857,0.273584905660377,0.263665594855305,0.245033112582781,0.223367697594502,0.220689655172414
Single-Walled_Other-Fuel_5k-12k_1996,,,,,,,,,,,,0.218130311614731,0.220630372492837,0.221264367816092,0.222543352601156,0.223188405797101,0.223837209302326,0.224489795918367,0.225146198830409,0.225806451612903,0.227138643067847,0.229166666666667,0.231231231231231,0.228915662650602,0.229607250755287,0.231707317073171,0.233128834355828,0.233128834355828,0.231012658227848,0.226537216828479,0.216949152542373,0.204152249134948,0.183453237410072,0.174545454545455,0.169741697416974,0.141221374045802
Single-Walled_Other-Fuel_5k-12k_1997,,,,,,,,,,,,,0.224719101123596,0.231884057971015,0.232558139534884,0.230320699708455,0.228739002932551,0.228739002932551,0.228739002932551,0.229411764705882,0.229411764705882,0.230088495575221,0.230088495575221,0.231454005934718,0.232142857142857,0.236363636363636,0.239263803680982,0.240740740740741,0.232484076433121,0.228013029315961,0.228758169934641,0.223728813559322,0.221453287197232,0.203571428571429,0.200716845878136,0.194945848375451
Single-Walled_Other-Fuel_Under-1k_1985,0.214960058097313,0.214024835646457,0.214024835646457,0.212389380530973,0.213855421686747,0.213622291021672,0.206414473684211,0.201923076923077,0.189214758751183,0.181535269709544,0.162573099415205,0.156046814044213,0.147186147186147,0.15359477124183,0.150515463917526,0.14975845410628,0.137305699481865,0.143631436314363,0.142441860465116,0.137313432835821,0.138364779874214,0.125,0.131868131868132,0.12109375,0.110169491525424,0.110619469026549,0.113636363636364,0.118483412322275,0.115384615384615,0.116504854368932,0.113300492610837,0.0984455958549223,0.0994764397905759,0.0913978494623656,0.0869565217391304,0.0617977528089888
Single-Walled_Other-Fuel_Under-1k_1986,,0.174139728884254,0.175475687103594,0.174518201284797,0.178532311062432,0.181306306306306,0.163120567375887,0.167085427135678,0.163129973474801,0.136904761904762,0.114238410596026,0.109318996415771,0.10873786407767,0.106430155210643,0.0919540229885057,0.090032154340836,0.0912162162162162,0.096085409252669,0.100746268656716,0.0954198473282443,0.0963855421686747,0.0871369294605809,0.0980392156862745,0.0890052356020942,0.0883977900552486,0.0862068965517242,0.0818713450292398,0.0858895705521472,0.0903225806451613,0.0921052631578947,0.0866666666666667,0.0821917808219178,0.0839160839160839,0.0780141843971631,0.0583941605839416,0.0514705882352941
Single-Walled_Other-Fuel_Under-1k_1987,,,0.69970703125,0.678552421500798,0.676438653637351,0.66609977324263,0.636020151133501,0.597281831187411,0.546848381601363,0.512413108242304,0.477011494252874,0.470063694267516,0.4375,0.41786283891547,0.375770020533881,0.339108910891089,0.335958005249344,0.325966850828729,0.319884726224784,0.316568047337278,0.32398753894081,0.32890365448505,0.316725978647687,0.304526748971193,0.298701298701299,0.292792792792793,0.293269230769231,0.287878787878788,0.293814432989691,0.301587301587302,0.301075268817204,0.280898876404494,0.275862068965517,0.264705882352941,0.266666666666667,0.257668711656442
Single-Walled_Other-Fuel_Under-1k_1988,,,,0.0800450958286359,0.0811123986095018,0.0834326579261025,0.0817610062893082,0.0831099195710456,0.0813124108416548,0.076555023923445,0.0618556701030928,0.0656660412757974,0.064,0.0627705627705628,0.0719794344473008,0.0703812316715543,0.0666666666666667,0.0668896321070234,0.0701754385964912,0.0705882352941176,0.076271186440678,0.0803571428571429,0.0805687203791469,0.0841584158415842,0.0930232558139535,0.096969696969697,0.101910828025478,0.10738255033557,0.108108108108108,0.111111111111111,0.113475177304965,0.116788321167883,0.120300751879699,0.122137404580153,0.118110236220472,0.111111111111111
Single-Walled_Other-Fuel_Under-1k_1989,,,,,0.0726915520628684,0.0740740740740741,0.0732217573221757,0.0702127659574468,0.0711206896551724,0.0730593607305936,0.0609756097560976,0.0609137055837564,0.0589812332439678,0.0547550432276657,0.0550161812297735,0.0607142857142857,0.0651340996168582,0.0705394190871369,0.0717488789237668,0.0740740740740741,0.0776699029126214,0.0757575757575758,0.0736842105263158,0.0777777777777778,0.0778443113772455,0.0948905109489051,0.0902255639097744,0.0916030534351145,0.0866141732283465,0.0819672131147541,0.0833333333333333,0.0869565217391304,0.0789473684210526,0.079646017699115,0.079646017699115,0.079646017699115
Single-Walled_Other-Fuel_Under-1k_1990,,,,,,0.0567567567567568,0.0552486187845304,0.0564971751412429,0.056980056980057,0.0552325581395349,0.0512048192771084,0.0496894409937888,0.0480769230769231,0.0471380471380471,0.052434456928839,0.056,0.049792531120332,0.0508474576271187,0.0493273542600897,0.0511627906976744,0.0536585365853659,0.0585106382978723,0.0647058823529412,0.0718954248366013,0.0802919708029197,0.0846153846153846,0.0948275862068965,0.091743119266055,0.0784313725490196,0.0808080808080808,0.0816326530612245,0.0833333333333333,0.0659340659340659,0.0681818181818182,0.0697674418604651,0.0705882352941176
Single-Walled_Other-Fuel_Under-1k_1991,,,,,,,0.0785340314136126,0.0824175824175824,0.0747126436781609,0.0773809523809524,0.0797546012269939,0.0784313725490196,0.0794701986754967,0.0821917808219178,0.0827067669172932,0.0901639344262295,0.0847457627118644,0.079646017699115,0.0810810810810811,0.0747663551401869,0.0776699029126214,0.0714285714285714,0.0769230769230769,0.0833333333333333,0.0875,0.0875,0.0972222222222222,0.107692307692308,0.109375,0.114754098360656,0.0526315789473684,0.0535714285714286,0.0535714285714286,0.0555555555555556,0.0555555555555556,0.0566037735849057
Single-Walled_Other-Fuel_Under-1k_1992,,,,,,,,0.0285714285714286,0.0225563909774436,0.0232558139534884,0.0236220472440945,0.0245901639344262,0.0252100840336134,0.0260869565217391,0.0178571428571429,0.0190476190476191,0.0198019801980198,0.0206185567010309,0.0105263157894737,0.0108695652173913,0.0112359550561798,0.0120481927710843,0.012987012987013,0.0138888888888889,0.0151515151515152,0.0166666666666667,0.0172413793103448,0.0181818181818182,0.0185185185185185,0.0188679245283019,0.0196078431372549,0.02,0.02,0.0204081632653061,0.0212765957446809,0.0212765957446809
Single-Walled_Other-Fuel_Under-1k_1993,,,,,,,,,0.05,0.0449438202247191,0.0476190476190476,0.0481927710843374,0.0487804878048781,0.038961038961039,0.0405405405405405,0.0405405405405405,0.0416666666666667,0.0422535211267606,0.0447761194029851,0.0454545454545455,0.0454545454545455,0.046875,0.0491803278688525,0.0526315789473684,0.0545454545454545,0.0566037735849057,0.0625,0.0681818181818182,0.0731707317073171,0.0769230769230769,0.0769230769230769,0.0789473684210526,0.0857142857142857,0.0857142857142857,0.0857142857142857,0.0857142857142857
Single-Walled_Other-Fuel_Under-1k_1994,,,,,,,,,,0.120879120879121,0.136986301369863,0.136986301369863,0.140845070422535,0.142857142857143,0.136363636363636,0.138461538461538,0.0967741935483871,0.087719298245614,0.0892857142857143,0.0925925925925926,0.08,0.0851063829787234,0.0909090909090909,0.0731707317073171,0.0731707317073171,0.075,0.0769230769230769,0.0789473684210526,0.0810810810810811,0.0833333333333333,0.0857142857142857,0.0882352941176471,0.0909090909090909,0.09375,0.1,0.1
Single-Walled_Other-Fuel_Under-1k_1995,,,,,,,,,,,0.0625,0.0869565217391304,0.0909090909090909,0.0909090909090909,0.0930232558139535,0.0975609756097561,0.1,0.105263157894737,0.0810810810810811,0.0833333333333333,0.0857142857142857,0.09375,0.1,0.1,0.0714285714285714,0.0740740740740741,0.0740740740740741,0.0769230769230769,0.0769230769230769,0.0555555555555556,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647
Single-Walled_Other-Fuel_Under-1k_1996,,,,,,,,,,,,0.0169491525423729,0.0208333333333333,0.0212765957446809,0.0222222222222222,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0232558139534884,0.024390243902439,0.024390243902439,0.024390243902439,0.025,0.0256410256410256,0.0277777777777778,0.0294117647058824,0.0294117647058824,0.0303030303030303,0.032258064516129,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.0344827586206897
Single-Walled_Other-Fuel_Under-1k_1997,,,,,,,,,,,,,0.0280373831775701,0.0576923076923077,0.06,0.0408163265306122,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0444444444444444,0.0487804878048781,0.05,0.05,0.0526315789473684,0.0571428571428571,0.0645161290322581,0.0689655172413793,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0384615384615385,0.0434782608695652,0.0434782608695652,0.0454545454545455
Unknown-Wall_Diesel-Only_12k-25k_1985,0.384615384615385,0.384615384615385,0.384615384615385,0.372549019607843,0.38,0.361702127659575,0.347826086956522,0.268292682926829,0.275,0.282051282051282,0.212121212121212,0.212121212121212,0.166666666666667,0.166666666666667,0.111111111111111,0.0769230769230769,0.0769230769230769,0.0869565217391304,0.0869565217391304,0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown-Wall_Diesel-Only_12k-25k_1986,,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.037037037037037,0.0384615384615385,0.04,0.0416666666666667,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown-Wall_Diesel-Only_12k-25k_1987,,,0.462962962962963,0.442307692307692,0.442307692307692,0.408163265306122,0.382978723404255,0.369565217391304,0.355555555555556,0.275,0.194444444444444,0.194444444444444,0.171428571428571,0.151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown-Wall_Diesel-Only_12k-25k_1988,,,,0.150943396226415,0.150943396226415,0.153846153846154,0.137254901960784,0.137254901960784,0.14,0.14,0.14,0.0454545454545455,0.0465116279069768,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown-Wall_Diesel-Only_12k-25k_1989,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown-Wall_Diesel-Only_12k-25k_1990,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown-Wall_Diesel-Only_12k-25k_1991,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown-Wall_Diesel-Only_12k-25k_1992,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown-Wall_Diesel-Only_12k-25k_1993,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown-Wall_Diesel-Only_12k-25k_1994,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0
Unknown-Wall_Diesel-Only_12k-25k_1995,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown-Wall_Diesel-Only_12k-25k_1996,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown-Wall_Diesel-Only_12k-25k_1997,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown-Wall_Diesel-Only_1k-5k_1985,0.394904458598726,0.393548387096774,0.396103896103896,0.397350993377483,0.395973154362416,0.404109589041096,0.402877697841727,0.379032258064516,0.317757009345794,0.211764705882353,0.173913043478261,0.161290322580645,0.157894736842105,0.0851063829787234,0.0909090909090909,0.0416666666666667,0.05,0.0526315789473684,0.0555555555555556,0.0555555555555556,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0625,0.0625,0.0625,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769
Unknown-Wall_Diesel-Only_1k-5k_1986,,0.145695364238411,0.142857142857143,0.146853146853147,0.148936170212766,0.156716417910448,0.121951219512195,0.116666666666667,0.121739130434783,0.0606060606060606,0.054945054945055,0.05,0.0434782608695652,0.0447761194029851,0.0344827586206897,0.0555555555555556,0.0571428571428571,0.0588235294117647,0.0588235294117647,0.0606060606060606,0.0606060606060606,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown-Wall_Diesel-Only_1k-5k_1987,,,0.697247706422018,0.681159420289855,0.676470588235294,0.663265306122449,0.61849710982659,0.597402597402597,0.566433566433567,0.516949152542373,0.495412844036697,0.480769230769231,0.417582417582418,0.358024691358025,0.283333333333333,0.245283018867925,0.244897959183673,0.195652173913043,0.204545454545455,0.186046511627907,0.19047619047619,0.170731707317073,0.175,0.162162162162162,0.0967741935483871,0.103448275862069,0.103448275862069,0.107142857142857,0.107142857142857,0.111111111111111,0.111111111111111,0.12,0.12,0.130434782608696,0.130434782608696,0.130434782608696
Unknown-Wall_Diesel-Only_1k-5k_1988,,,,0.133333333333333,0.133333333333333,0.133333333333333,0.121212121212121,0.11340206185567,0.104166666666667,0.0967741935483871,0.0689655172413793,0.0595238095238095,0.0595238095238095,0.05,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown-Wall_Diesel-Only_1k-5k_1989,,,,,0.0769230769230769,0.0789473684210526,0.0789473684210526,0.0666666666666667,0.0675675675675676,0.0547945205479452,0.0428571428571429,0.0441176470588235,0.0447761194029851,0.0317460317460317,0.0377358490566038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
