panel_id,n_tanks,n_sw,n_dw,n_closed,n_closed_sw,n_closed_dw,any_closed,has_both_types
KY10000105_KY,4,4,0,0,0,0,0,0
KY1001117_KY,2,2,0,2,2,0,1,0
KY1002117_KY,5,5,0,0,0,0,0,0
KY1006117_KY,2,2,0,0,0,0,0,0
KY1004118_KY,3,3,0,0,0,0,0,0
KY1009118_KY,1,1,0,1,1,0,1,0
KY1010118_KY,3,3,0,3,3,0,1,0
KY1013118_KY,4,4,0,0,0,0,0,0
KY1015118_KY,4,4,0,0,0,0,0,0
KY1017118_KY,4,4,0,4,4,0,1,0
KY1033118_KY,3,3,0,0,0,0,0,0
KY1034118_KY,3,3,0,0,0,0,0,0
KY1817118_KY,2,2,0,0,0,0,0,0
KY1967118_KY,4,4,0,0,0,0,0,0
KY20116125_KY,4,4,0,0,0,0,0,0
KY20155633_KY,3,3,0,0,0,0,0,0
KY2687118_KY,3,3,0,3,3,0,1,0
KY2768118_KY,4,4,0,4,4,0,1,0
KY4030118_KY,7,7,0,0,0,0,0,0
KY6149118_KY,4,4,0,0,0,0,0,0
KY6230118_KY,1,1,0,0,0,0,0,0
KY6427118_KY,1,1,0,0,0,0,0,0
KY9217118_KY,1,1,0,1,1,0,1,0
KYUniversity of the Cumberlands_KY,1,1,0,1,1,0,1,0
KY1001119_KY,3,3,0,0,0,0,0,0
KY1002119_KY,1,1,0,1,1,0,1,0
KY1006119_KY,1,1,0,1,1,0,1,0
KY1008119_KY,1,1,0,1,1,0,1,0
KY20041252_KY,2,2,0,2,2,0,1,0
KY2680119_KY,1,1,0,0,0,0,0,0
KY2827119_KY,3,3,0,3,3,0,1,0
KY3773119_KY,5,5,0,0,0,0,0,0
KY1004120_KY,1,1,0,0,0,0,0,0
KY5283120_KY,3,3,0,0,0,0,0,0
MD10013_MD,1,1,0,1,1,0,1,0
MD10031_MD,1,1,0,0,0,0,0,0
MD10033_MD,2,2,0,2,2,0,1,0
MD10053_MD,1,1,0,1,1,0,1,0
MD10134_MD,2,2,0,0,0,0,0,0
MD10143_MD,1,1,0,1,1,0,1,0
MD10164_MD,1,1,0,1,1,0,1,0
MD10170_MD,1,1,0,1,1,0,1,0
MD10173_MD,4,4,0,4,4,0,1,0
MD10181_MD,1,1,0,1,1,0,1,0
MD1019_MD,5,5,0,0,0,0,0,0
MD10216_MD,1,1,0,1,1,0,1,0
MD10232_MD,2,2,0,0,0,0,0,0
MD10239_MD,2,2,0,0,0,0,0,0
MD10245_MD,2,2,0,0,0,0,0,0
MD10252_MD,4,1,3,3,1,2,1,1
MD10266_MD,1,1,0,0,0,0,0,0
MD10295_MD,1,1,0,1,1,0,1,0
MD10324_MD,5,5,0,0,0,0,0,0
MD10346_MD,2,2,0,2,2,0,1,0
MD10347_MD,2,2,0,2,2,0,1,0
MD10348_MD,1,1,0,1,1,0,1,0
MD10354_MD,1,1,0,1,1,0,1,0
MD10356_MD,1,1,0,0,0,0,0,0
MD10357_MD,1,1,0,0,0,0,0,0
MD10359_MD,1,1,0,0,0,0,0,0
MD10360_MD,1,1,0,0,0,0,0,0
MD10382_MD,4,4,0,4,4,0,1,0
MD10406_MD,1,1,0,1,1,0,1,0
MD10415_MD,2,2,0,2,2,0,1,0
MD10441_MD,4,4,0,4,4,0,1,0
MD10490_MD,2,2,0,2,2,0,1,0
MD10493_MD,2,2,0,2,2,0,1,0
MD10495_MD,4,4,0,0,0,0,0,0
MD1058_MD,1,1,0,1,1,0,1,0
MD10634_MD,1,1,0,1,1,0,1,0
MD10637_MD,4,4,0,4,4,0,1,0
MD10645_MD,2,2,0,0,0,0,0,0
MD10673_MD,3,3,0,0,0,0,0,0
MD10766_MD,3,3,0,0,0,0,0,0
MD10787_MD,1,1,0,1,1,0,1,0
MD10819_MD,2,2,0,1,1,0,1,0
MD10858_MD,1,1,0,1,1,0,1,0
MD1086_MD,1,1,0,1,1,0,1,0
MD10862_MD,1,1,0,1,1,0,1,0
MD10876_MD,4,4,0,0,0,0,0,0
MD10878_MD,3,3,0,0,0,0,0,0
MD10897_MD,1,1,0,0,0,0,0,0
MD10905_MD,4,1,3,4,1,3,1,1
MD10921_MD,2,2,0,0,0,0,0,0
MD10922_MD,1,1,0,1,1,0,1,0
MD10933_MD,1,1,0,0,0,0,0,0
MD10937_MD,3,3,0,0,0,0,0,0
MD1094_MD,4,3,1,0,0,0,0,1
MD10942_MD,2,2,0,2,2,0,1,0
MD10971_MD,5,1,4,4,1,3,1,1
MD11028_MD,4,4,0,0,0,0,0,0
MD11072_MD,2,2,0,2,2,0,1,0
MD11078_MD,2,2,0,2,2,0,1,0
MD11087_MD,1,1,0,1,1,0,1,0
MD11089_MD,1,1,0,1,1,0,1,0
MD1109_MD,1,1,0,1,1,0,1,0
MD11107_MD,1,1,0,1,1,0,1,0
MD11111_MD,1,1,0,0,0,0,0,0
MD11114_MD,1,1,0,0,0,0,0,0
MD11115_MD,1,1,0,0,0,0,0,0
MD1112_MD,1,1,0,1,1,0,1,0
MD11128_MD,2,2,0,2,2,0,1,0
MD11129_MD,1,1,0,1,1,0,1,0
MD11132_MD,6,6,0,0,0,0,0,0
MD11183_MD,4,4,0,0,0,0,0,0
MD11186_MD,3,3,0,0,0,0,0,0
MD11232_MD,1,1,0,1,1,0,1,0
MD11235_MD,3,3,0,1,1,0,1,0
MD11236_MD,1,1,0,1,1,0,1,0
MD11240_MD,6,1,5,4,1,3,1,1
MD11294_MD,4,4,0,0,0,0,0,0
MD11306_MD,4,4,0,0,0,0,0,0
MD11329_MD,1,1,0,0,0,0,0,0
MD11368_MD,4,4,0,4,4,0,1,0
MD1139_MD,4,4,0,4,4,0,1,0
MD11391_MD,2,2,0,2,2,0,1,0
MD11446_MD,1,1,0,1,1,0,1,0
MD11458_MD,5,5,0,0,0,0,0,0
MD11509_MD,1,1,0,1,1,0,1,0
MD11556_MD,3,3,0,3,3,0,1,0
MD11557_MD,5,5,0,0,0,0,0,0
MD11580_MD,1,1,0,1,1,0,1,0
MD1160_MD,3,3,0,0,0,0,0,0
MD11610_MD,2,2,0,0,0,0,0,0
MD11619_MD,1,1,0,1,1,0,1,0
MD1171_MD,4,4,0,0,0,0,0,0
MD11762_MD,3,3,0,0,0,0,0,0
MD11769_MD,1,1,0,0,0,0,0,0
MD1177_MD,4,4,0,4,4,0,1,0
MD11774_MD,3,3,0,0,0,0,0,0
MD11781_MD,4,4,0,4,4,0,1,0
MD11783_MD,1,1,0,1,1,0,1,0
MD11792_MD,3,3,0,0,0,0,0,0
MD11795_MD,1,1,0,1,1,0,1,0
MD1180_MD,1,1,0,0,0,0,0,0
MD11816_MD,1,1,0,0,0,0,0,0
MD11825_MD,4,4,0,4,4,0,1,0
MD11828_MD,1,1,0,1,1,0,1,0
MD11829_MD,3,3,0,0,0,0,0,0
MD11833_MD,1,1,0,1,1,0,1,0
MD11836_MD,4,4,0,4,4,0,1,0
MD11856_MD,1,1,0,0,0,0,0,0
MD11874_MD,1,1,0,1,1,0,1,0
MD1189_MD,5,5,0,5,5,0,1,0
MD11897_MD,2,2,0,0,0,0,0,0
MD11903_MD,2,2,0,2,2,0,1,0
MD11905_MD,1,1,0,1,1,0,1,0
MD11920_MD,1,1,0,1,1,0,1,0
MD11932_MD,1,1,0,1,1,0,1,0
MD11937_MD,3,3,0,0,0,0,0,0
MD11944_MD,1,1,0,1,1,0,1,0
MD1195_MD,2,2,0,0,0,0,0,0
MD11968_MD,1,1,0,1,1,0,1,0
MD11992_MD,1,1,0,1,1,0,1,0
MD1200_MD,2,2,0,0,0,0,0,0
MD12006_MD,1,1,0,1,1,0,1,0
MD1201_MD,2,2,0,0,0,0,0,0
MD1202_MD,3,3,0,0,0,0,0,0
MD12077_MD,2,2,0,2,2,0,1,0
MD1208_MD,3,3,0,0,0,0,0,0
MD1209_MD,2,2,0,2,2,0,1,0
MD12094_MD,4,3,1,1,0,1,1,1
MD12105_MD,3,3,0,0,0,0,0,0
MD12107_MD,1,1,0,0,0,0,0,0
MD12112_MD,1,1,0,1,1,0,1,0
MD12132_MD,1,1,0,1,1,0,1,0
MD12145_MD,1,1,0,1,1,0,1,0
MD12213_MD,1,1,0,0,0,0,0,0
MD12214_MD,1,1,0,1,1,0,1,0
MD1222_MD,5,5,0,0,0,0,0,0
MD12224_MD,1,1,0,1,1,0,1,0
MD12228_MD,1,1,0,1,1,0,1,0
MD12259_MD,1,1,0,0,0,0,0,0
MD12260_MD,4,4,0,0,0,0,0,0
MD12272_MD,1,1,0,1,1,0,1,0
MD12281_MD,2,1,1,2,1,1,1,1
MD12305_MD,1,1,0,0,0,0,0,0
MD1231_MD,1,1,0,1,1,0,1,0
MD12320_MD,2,2,0,2,2,0,1,0
MD12332_MD,3,3,0,0,0,0,0,0
MD12334_MD,2,2,0,0,0,0,0,0
MD12338_MD,3,3,0,0,0,0,0,0
MD12347_MD,3,3,0,3,3,0,1,0
MD12373_MD,1,1,0,1,1,0,1,0
MD1244_MD,2,2,0,0,0,0,0,0
MD12592_MD,5,5,0,5,5,0,1,0
MD12601_MD,4,4,0,0,0,0,0,0
MD12602_MD,3,3,0,0,0,0,0,0
MD12608_MD,1,1,0,1,1,0,1,0
MD12709_MD,1,1,0,1,1,0,1,0
MD12728_MD,1,1,0,1,1,0,1,0
MD12853_MD,1,1,0,1,1,0,1,0
MD1287_MD,6,6,0,6,6,0,1,0
MD12889_MD,4,4,0,0,0,0,0,0
MD12940_MD,4,4,0,0,0,0,0,0
MD12994_MD,2,2,0,2,2,0,1,0
MD12999_MD,6,6,0,0,0,0,0,0
MD13003_MD,2,2,0,0,0,0,0,0
MD13013_MD,1,1,0,1,1,0,1,0
MD13026_MD,2,2,0,2,2,0,1,0
MD13056_MD,3,3,0,0,0,0,0,0
MD13057_MD,3,3,0,0,0,0,0,0
MD13095_MD,1,1,0,1,1,0,1,0
MD13114_MD,1,1,0,0,0,0,0,0
MD13122_MD,1,1,0,1,1,0,1,0
MD13124_MD,3,3,0,0,0,0,0,0
MD13129_MD,4,4,0,1,1,0,1,0
MD13155_MD,5,5,0,5,5,0,1,0
MD13158_MD,4,1,3,0,0,0,0,1
MD13224_MD,1,1,0,1,1,0,1,0
MD13227_MD,1,1,0,1,1,0,1,0
MD13235_MD,1,1,0,1,1,0,1,0
MD13236_MD,1,1,0,1,1,0,1,0
MD1324_MD,3,3,0,0,0,0,0,0
MD13249_MD,1,1,0,1,1,0,1,0
MD13269_MD,5,5,0,5,5,0,1,0
MD1327_MD,6,6,0,6,6,0,1,0
MD13292_MD,2,2,0,2,2,0,1,0
MD1330_MD,5,5,0,5,5,0,1,0
MD13301_MD,1,1,0,1,1,0,1,0
MD13312_MD,1,1,0,0,0,0,0,0
MD13373_MD,4,4,0,0,0,0,0,0
MD13399_MD,4,4,0,0,0,0,0,0
MD13427_MD,1,1,0,0,0,0,0,0
MD13428_MD,1,1,0,1,1,0,1,0
MD1351_MD,1,1,0,1,1,0,1,0
MD13618_MD,2,2,0,2,2,0,1,0
MD13634_MD,1,1,0,1,1,0,1,0
MD1368_MD,1,1,0,1,1,0,1,0
MD13691_MD,1,1,0,1,1,0,1,0
MD13698_MD,1,1,0,1,1,0,1,0
MD13701_MD,2,2,0,1,1,0,1,0
MD13704_MD,2,2,0,1,1,0,1,0
MD13718_MD,1,1,0,1,1,0,1,0
MD13773_MD,1,1,0,1,1,0,1,0
MD13779_MD,2,2,0,2,2,0,1,0
MD13786_MD,4,4,0,4,4,0,1,0
MD13790_MD,1,1,0,0,0,0,0,0
MD138_MD,3,3,0,0,0,0,0,0
MD13811_MD,1,1,0,1,1,0,1,0
MD1385_MD,1,1,0,1,1,0,1,0
MD13862_MD,4,4,0,4,4,0,1,0
MD13895_MD,1,1,0,1,1,0,1,0
MD13942_MD,1,1,0,0,0,0,0,0
MD13956_MD,1,1,0,1,1,0,1,0
MD13968_MD,1,1,0,1,1,0,1,0
MD13973_MD,1,1,0,1,1,0,1,0
MD13976_MD,1,1,0,1,1,0,1,0
MD13984_MD,1,1,0,1,1,0,1,0
MD1402_MD,2,2,0,2,2,0,1,0
MD14083_MD,1,1,0,1,1,0,1,0
MD14099_MD,3,3,0,0,0,0,0,0
MD14107_MD,1,1,0,0,0,0,0,0
MD1412_MD,1,1,0,0,0,0,0,0
MD14130_MD,1,1,0,1,1,0,1,0
MD14133_MD,1,1,0,0,0,0,0,0
MD14145_MD,1,1,0,1,1,0,1,0
MD14148_MD,1,1,0,0,0,0,0,0
MD14195_MD,4,4,0,0,0,0,0,0
MD14196_MD,1,1,0,1,1,0,1,0
MD1422_MD,1,1,0,1,1,0,1,0
MD14251_MD,1,1,0,1,1,0,1,0
MD1428_MD,3,3,0,3,3,0,1,0
MD14307_MD,2,2,0,0,0,0,0,0
MD14349_MD,1,1,0,0,0,0,0,0
MD1441_MD,1,1,0,1,1,0,1,0
MD14539_MD,2,2,0,2,2,0,1,0
MD14574_MD,1,1,0,1,1,0,1,0
MD14581_MD,1,1,0,1,1,0,1,0
MD14582_MD,1,1,0,1,1,0,1,0
MD14583_MD,1,1,0,1,1,0,1,0
MD1465_MD,2,2,0,2,2,0,1,0
MD1466_MD,1,1,0,1,1,0,1,0
MD14699_MD,1,1,0,1,1,0,1,0
MD14706_MD,3,3,0,3,3,0,1,0
MD14715_MD,1,1,0,1,1,0,1,0
MD14718_MD,1,1,0,1,1,0,1,0
MD14720_MD,1,1,0,0,0,0,0,0
MD14740_MD,1,1,0,1,1,0,1,0
MD14804_MD,3,3,0,2,2,0,1,0
MD14814_MD,2,2,0,0,0,0,0,0
MD14832_MD,1,1,0,1,1,0,1,0
MD14872_MD,3,3,0,3,3,0,1,0
MD14880_MD,2,2,0,2,2,0,1,0
MD14881_MD,1,1,0,1,1,0,1,0
MD14882_MD,1,1,0,1,1,0,1,0
MD14886_MD,1,1,0,1,1,0,1,0
MD14889_MD,4,4,0,4,4,0,1,0
MD14890_MD,2,2,0,0,0,0,0,0
MD14891_MD,4,4,0,0,0,0,0,0
MD14892_MD,5,5,0,0,0,0,0,0
MD14921_MD,1,1,0,1,1,0,1,0
MD14930_MD,2,2,0,0,0,0,0,0
MD14932_MD,3,3,0,0,0,0,0,0
MD14939_MD,1,1,0,1,1,0,1,0
MD14978_MD,1,1,0,1,1,0,1,0
MD14984_MD,2,2,0,2,2,0,1,0
MD14999_MD,2,2,0,2,2,0,1,0
MD15005_MD,3,3,0,0,0,0,0,0
MD1501_MD,1,1,0,1,1,0,1,0
MD15010_MD,1,1,0,1,1,0,1,0
MD15023_MD,2,2,0,0,0,0,0,0
MD1503_MD,1,1,0,1,1,0,1,0
MD15037_MD,3,3,0,0,0,0,0,0
MD15044_MD,1,1,0,1,1,0,1,0
MD1505_MD,2,2,0,0,0,0,0,0
MD15053_MD,1,1,0,1,1,0,1,0
MD15075_MD,3,3,0,0,0,0,0,0
MD15089_MD,2,1,1,2,1,1,1,1
MD15112_MD,3,3,0,0,0,0,0,0
MD15169_MD,1,1,0,0,0,0,0,0
MD15178_MD,1,1,0,0,0,0,0,0
MD1518_MD,1,1,0,1,1,0,1,0
MD15181_MD,2,2,0,2,2,0,1,0
MD15209_MD,2,2,0,2,2,0,1,0
MD15210_MD,3,1,2,1,1,0,1,1
MD15220_MD,3,1,2,3,1,2,1,1
MD15298_MD,1,1,0,1,1,0,1,0
MD15315_MD,1,1,0,1,1,0,1,0
MD15323_MD,1,1,0,1,1,0,1,0
MD15376_MD,1,1,0,1,1,0,1,0
MD15381_MD,1,1,0,1,1,0,1,0
MD15400_MD,1,1,0,1,1,0,1,0
MD15402_MD,1,1,0,1,1,0,1,0
MD15418_MD,2,2,0,0,0,0,0,0
MD15425_MD,1,1,0,1,1,0,1,0
MD15428_MD,1,1,0,0,0,0,0,0
MD15451_MD,2,2,0,0,0,0,0,0
MD15452_MD,4,4,0,0,0,0,0,0
MD15461_MD,2,2,0,0,0,0,0,0
MD15473_MD,2,2,0,2,2,0,1,0
MD15531_MD,4,4,0,0,0,0,0,0
MD15593_MD,1,1,0,1,1,0,1,0
MD15594_MD,1,1,0,1,1,0,1,0
MD1560_MD,3,3,0,0,0,0,0,0
MD15612_MD,3,1,2,0,0,0,0,1
MD15649_MD,2,1,1,2,1,1,1,1
MD1569_MD,3,3,0,0,0,0,0,0
MD15723_MD,1,1,0,1,1,0,1,0
MD15726_MD,1,1,0,1,1,0,1,0
MD15799_MD,2,2,0,2,2,0,1,0
MD15816_MD,1,1,0,1,1,0,1,0
MD15818_MD,1,1,0,1,1,0,1,0
MD15822_MD,1,1,0,1,1,0,1,0
MD15830_MD,1,1,0,1,1,0,1,0
MD15842_MD,1,1,0,0,0,0,0,0
MD15851_MD,2,2,0,0,0,0,0,0
MD15879_MD,2,2,0,2,2,0,1,0
MD15880_MD,3,3,0,0,0,0,0,0
MD15889_MD,2,2,0,2,2,0,1,0
MD15917_MD,1,1,0,1,1,0,1,0
MD15925_MD,3,3,0,0,0,0,0,0
MD160_MD,1,1,0,1,1,0,1,0
MD1601_MD,2,2,0,0,0,0,0,0
MD1606_MD,6,6,0,0,0,0,0,0
MD16075_MD,1,1,0,1,1,0,1,0
MD16094_MD,1,1,0,1,1,0,1,0
MD161_MD,1,1,0,1,1,0,1,0
MD16104_MD,1,1,0,0,0,0,0,0
MD16148_MD,1,1,0,1,1,0,1,0
MD16154_MD,6,6,0,0,0,0,0,0
MD16159_MD,2,2,0,2,2,0,1,0
MD16185_MD,1,1,0,0,0,0,0,0
MD1621_MD,1,1,0,1,1,0,1,0
MD16210_MD,1,1,0,0,0,0,0,0
MD16227_MD,6,6,0,6,6,0,1,0
MD16238_MD,1,1,0,1,1,0,1,0
MD1633_MD,1,1,0,1,1,0,1,0
MD16353_MD,1,1,0,1,1,0,1,0
MD1646_MD,1,1,0,1,1,0,1,0
MD16497_MD,2,2,0,0,0,0,0,0
MD16512_MD,1,1,0,1,1,0,1,0
MD1652_MD,1,1,0,1,1,0,1,0
MD1656_MD,4,4,0,0,0,0,0,0
MD1657_MD,4,4,0,4,4,0,1,0
MD16610_MD,1,1,0,1,1,0,1,0
MD16651_MD,1,1,0,1,1,0,1,0
MD16735_MD,1,1,0,1,1,0,1,0
MD1674_MD,1,1,0,1,1,0,1,0
MD16757_MD,2,2,0,0,0,0,0,0
MD16898_MD,1,1,0,1,1,0,1,0
MD16908_MD,1,1,0,1,1,0,1,0
MD16933_MD,1,1,0,1,1,0,1,0
MD16963_MD,1,1,0,1,1,0,1,0
MD1705_MD,1,1,0,0,0,0,0,0
MD17056_MD,2,2,0,2,2,0,1,0
MD1706_MD,1,1,0,1,1,0,1,0
MD17129_MD,1,1,0,1,1,0,1,0
MD17150_MD,1,1,0,1,1,0,1,0
MD1720_MD,1,1,0,1,1,0,1,0
MD1724_MD,3,3,0,0,0,0,0,0
MD1728_MD,2,2,0,2,2,0,1,0
MD1729_MD,3,3,0,3,3,0,1,0
MD17317_MD,1,1,0,1,1,0,1,0
MD1732_MD,3,3,0,3,3,0,1,0
MD1734_MD,1,1,0,0,0,0,0,0
MD17418_MD,1,1,0,1,1,0,1,0
MD1744_MD,3,3,0,0,0,0,0,0
MD1746_MD,5,5,0,5,5,0,1,0
MD1751_MD,2,2,0,2,2,0,1,0
MD1752_MD,3,3,0,3,3,0,1,0
MD1755_MD,3,3,0,3,3,0,1,0
MD1758_MD,3,3,0,3,3,0,1,0
MD1761_MD,3,3,0,0,0,0,0,0
MD1763_MD,3,3,0,0,0,0,0,0
MD1764_MD,2,2,0,0,0,0,0,0
MD17646_MD,1,1,0,0,0,0,0,0
MD17647_MD,1,1,0,0,0,0,0,0
MD1766_MD,8,8,0,6,6,0,1,0
MD17666_MD,1,1,0,1,1,0,1,0
MD17681_MD,1,1,0,0,0,0,0,0
MD17690_MD,2,2,0,2,2,0,1,0
MD1770_MD,2,2,0,0,0,0,0,0
MD17701_MD,1,1,0,1,1,0,1,0
MD1772_MD,3,3,0,3,3,0,1,0
MD1774_MD,4,4,0,0,0,0,0,0
MD1775_MD,2,2,0,0,0,0,0,0
MD1776_MD,3,3,0,3,3,0,1,0
MD17767_MD,1,1,0,1,1,0,1,0
MD1777_MD,5,5,0,0,0,0,0,0
MD17804_MD,1,1,0,0,0,0,0,0
MD1784_MD,1,1,0,0,0,0,0,0
MD17850_MD,2,2,0,0,0,0,0,0
MD1788_MD,1,1,0,0,0,0,0,0
MD1789_MD,2,2,0,2,2,0,1,0
MD1790_MD,2,2,0,1,1,0,1,0
MD17958_MD,2,2,0,2,2,0,1,0
MD18217_MD,1,1,0,1,1,0,1,0
MD18309_MD,1,1,0,1,1,0,1,0
MD18315_MD,1,1,0,1,1,0,1,0
MD18333_MD,3,3,0,2,2,0,1,0
MD18344_MD,2,2,0,2,2,0,1,0
MD18356_MD,1,1,0,1,1,0,1,0
MD18376_MD,1,1,0,1,1,0,1,0
MD184_MD,3,1,2,2,0,2,1,1
MD18402_MD,1,1,0,1,1,0,1,0
MD18458_MD,2,2,0,0,0,0,0,0
MD18485_MD,2,2,0,0,0,0,0,0
MD18505_MD,1,1,0,1,1,0,1,0
MD18551_MD,3,3,0,3,3,0,1,0
MD18552_MD,1,1,0,1,1,0,1,0
MD18581_MD,1,1,0,1,1,0,1,0
MD18658_MD,1,1,0,1,1,0,1,0
MD1869_MD,1,1,0,1,1,0,1,0
MD1870_MD,1,1,0,1,1,0,1,0
MD18725_MD,1,1,0,1,1,0,1,0
MD18742_MD,1,1,0,1,1,0,1,0
MD18807_MD,1,1,0,1,1,0,1,0
MD1883_MD,5,5,0,0,0,0,0,0
MD1885_MD,1,1,0,1,1,0,1,0
MD19056_MD,1,1,0,1,1,0,1,0
MD19188_MD,2,2,0,2,2,0,1,0
MD19191_MD,1,1,0,1,1,0,1,0
MD19204_MD,4,4,0,4,4,0,1,0
MD19211_MD,1,1,0,1,1,0,1,0
MD19230_MD,2,2,0,0,0,0,0,0
MD19241_MD,1,1,0,1,1,0,1,0
MD1925_MD,1,1,0,1,1,0,1,0
MD1926_MD,1,1,0,1,1,0,1,0
MD1929_MD,4,4,0,4,4,0,1,0
MD19366_MD,1,1,0,1,1,0,1,0
MD19404_MD,3,1,2,3,1,2,1,1
MD19417_MD,1,1,0,1,1,0,1,0
MD19432_MD,1,1,0,1,1,0,1,0
MD1944_MD,1,1,0,0,0,0,0,0
MD19475_MD,1,1,0,1,1,0,1,0
MD19508_MD,1,1,0,1,1,0,1,0
MD19600_MD,1,1,0,1,1,0,1,0
MD19657_MD,1,1,0,1,1,0,1,0
MD19667_MD,1,1,0,1,1,0,1,0
MD19757_MD,2,1,1,0,0,0,0,1
MD19823_MD,1,1,0,1,1,0,1,0
MD19836_MD,1,1,0,0,0,0,0,0
MD19855_MD,1,1,0,1,1,0,1,0
MD19890_MD,3,3,0,3,3,0,1,0
MD1995_MD,1,1,0,1,1,0,1,0
MD19977_MD,2,2,0,2,2,0,1,0
MD19997_MD,1,1,0,1,1,0,1,0
MD20002_MD,1,1,0,0,0,0,0,0
MD20018_MD,3,3,0,0,0,0,0,0
MD20025_MD,1,1,0,1,1,0,1,0
MD20027_MD,2,2,0,2,2,0,1,0
MD2003_MD,3,3,0,0,0,0,0,0
MD2004_MD,3,3,0,3,3,0,1,0
MD20048_MD,1,1,0,1,1,0,1,0
MD20056_MD,5,5,0,5,5,0,1,0
MD20062_MD,1,1,0,1,1,0,1,0
MD20063_MD,2,2,0,2,2,0,1,0
MD20068_MD,1,1,0,1,1,0,1,0
MD2007_MD,4,4,0,0,0,0,0,0
MD2048_MD,2,2,0,2,2,0,1,0
MD2049_MD,1,1,0,1,1,0,1,0
MD2050_MD,1,1,0,1,1,0,1,0
MD2054_MD,4,4,0,0,0,0,0,0
MD2055_MD,5,5,0,0,0,0,0,0
MD2056_MD,4,4,0,0,0,0,0,0
MD2057_MD,4,4,0,0,0,0,0,0
MD2061_MD,5,5,0,0,0,0,0,0
MD209_MD,1,1,0,1,1,0,1,0
MD2098_MD,2,2,0,2,2,0,1,0
MD2106_MD,1,1,0,1,1,0,1,0
MD2108_MD,1,1,0,0,0,0,0,0
MD2123_MD,1,1,0,1,1,0,1,0
MD2143_MD,3,3,0,1,1,0,1,0
MD2148_MD,3,3,0,3,3,0,1,0
MD2155_MD,1,1,0,1,1,0,1,0
MD2164_MD,4,4,0,0,0,0,0,0
MD221_MD,1,1,0,0,0,0,0,0
MD2210_MD,1,1,0,1,1,0,1,0
MD2239_MD,1,1,0,1,1,0,1,0
MD2275_MD,1,1,0,1,1,0,1,0
MD2281_MD,4,4,0,1,1,0,1,0
MD2283_MD,4,4,0,0,0,0,0,0
MD2306_MD,1,1,0,1,1,0,1,0
MD2315_MD,3,3,0,0,0,0,0,0
MD2428_MD,2,2,0,2,2,0,1,0
MD2429_MD,1,1,0,0,0,0,0,0
MD2438_MD,2,2,0,0,0,0,0,0
MD244_MD,3,3,0,0,0,0,0,0
MD2440_MD,1,1,0,0,0,0,0,0
MD2452_MD,6,6,0,6,6,0,1,0
MD2454_MD,3,3,0,3,3,0,1,0
MD2469_MD,3,3,0,0,0,0,0,0
MD2471_MD,3,3,0,0,0,0,0,0
MD2476_MD,1,1,0,0,0,0,0,0
MD2495_MD,1,1,0,1,1,0,1,0
MD2515_MD,1,1,0,0,0,0,0,0
MD2516_MD,1,1,0,0,0,0,0,0
MD2519_MD,5,5,0,4,4,0,1,0
MD2520_MD,1,1,0,0,0,0,0,0
MD2521_MD,6,6,0,3,3,0,1,0
MD2527_MD,1,1,0,0,0,0,0,0
MD2532_MD,1,1,0,0,0,0,0,0
MD2538_MD,1,1,0,1,1,0,1,0
MD2541_MD,3,3,0,0,0,0,0,0
MD2555_MD,2,2,0,0,0,0,0,0
MD2560_MD,1,1,0,0,0,0,0,0
MD2573_MD,4,4,0,4,4,0,1,0
MD2579_MD,2,2,0,0,0,0,0,0
MD2583_MD,1,1,0,1,1,0,1,0
MD2585_MD,1,1,0,1,1,0,1,0
MD2587_MD,4,4,0,0,0,0,0,0
MD2623_MD,3,3,0,0,0,0,0,0
MD2628_MD,1,1,0,0,0,0,0,0
MD263_MD,2,2,0,0,0,0,0,0
MD2630_MD,4,4,0,0,0,0,0,0
MD2645_MD,1,1,0,1,1,0,1,0
MD2647_MD,1,1,0,1,1,0,1,0
MD2649_MD,3,3,0,0,0,0,0,0
MD265_MD,2,2,0,1,1,0,1,0
MD2653_MD,1,1,0,0,0,0,0,0
MD2662_MD,3,3,0,3,3,0,1,0
MD2684_MD,2,2,0,0,0,0,0,0
MD2692_MD,4,4,0,0,0,0,0,0
MD2715_MD,2,2,0,0,0,0,0,0
MD2734_MD,3,3,0,3,3,0,1,0
MD274_MD,6,6,0,2,2,0,1,0
MD2741_MD,1,1,0,1,1,0,1,0
MD2742_MD,1,1,0,1,1,0,1,0
MD2749_MD,3,3,0,3,3,0,1,0
MD275_MD,1,1,0,1,1,0,1,0
MD2757_MD,4,4,0,0,0,0,0,0
MD2762_MD,1,1,0,0,0,0,0,0
MD2770_MD,1,1,0,1,1,0,1,0
MD2773_MD,2,2,0,2,2,0,1,0
MD2775_MD,1,1,0,1,1,0,1,0
MD2790_MD,5,5,0,0,0,0,0,0
MD2793_MD,1,1,0,0,0,0,0,0
MD2794_MD,1,1,0,0,0,0,0,0
MD2800_MD,4,4,0,0,0,0,0,0
MD2818_MD,2,2,0,2,2,0,1,0
MD2825_MD,1,1,0,1,1,0,1,0
MD2831_MD,3,3,0,1,1,0,1,0
MD2837_MD,5,5,0,5,5,0,1,0
MD285_MD,2,2,0,2,2,0,1,0
MD2850_MD,3,3,0,3,3,0,1,0
MD2852_MD,4,4,0,0,0,0,0,0
MD2860_MD,2,2,0,2,2,0,1,0
MD2862_MD,1,1,0,1,1,0,1,0
