panel_id,is_gas
2009142_OK,1
2009143_OK,0
2009308_OK,0
2009314_OK,1
2009364_OK,1
2009370_OK,1
2009371_OK,1
2009432_OK,0
2009452_OK,1
2009506_OK,1
2009789_OK,1
2009813_OK,1
2009849_OK,1
2009897_OK,1
2009898_OK,0
2009901_OK,1
2009903_OK,0
2009905_OK,1
2009909_OK,1
2009910_OK,1
2009914_OK,1
2009915_OK,1
2009916_OK,1
2009917_OK,1
2009919_OK,1
2009935_OK,1
2009937_OK,1
2009939_OK,1
2009940_OK,1
2009944_OK,1
2010112_OK,1
2010113_OK,0
2010119_OK,1
2010199_OK,1
2010212_OK,1
2010308_OK,0
2010362_OK,1
2010471_OK,1
2010555_OK,1
2010720_OK,1
2010798_OK,1
2011033_OK,1
2011200_OK,1
2011215_OK,1
2011320_OK,0
2011447_OK,1
2011456_OK,1
2011644_OK,0
2011697_OK,1
2011742_OK,0
2011754_OK,0
2011787_OK,0
2011928_OK,1
2012001_OK,1
2012074_OK,1
2012107_OK,1
2012169_OK,1
2012240_OK,1
2012258_OK,0
2012308_OK,1
2012424_OK,1
2012604_OK,1
2012653_OK,0
2012701_OK,1
2012852_OK,0
2012966_OK,0
2013099_OK,0
2013215_OK,1
2013253_OK,0
2013280_OK,1
2013296_OK,0
2013364_OK,0
2013449_OK,1
2013773_OK,0
2013998_OK,0
2014060_OK,1
2014531_OK,0
2015063_OK,0
2019548_OK,1
2020936_OK,0
2021053_OK,0
2021074_OK,0
2021157_OK,1
2056699_OK,1
2057193_OK,1
2057818_OK,1
2100345_OK,1
2100865_OK,1
2101080_OK,1
2101453_OK,1
2101807_OK,1
2101851_OK,1
2101852_OK,1
2102206_OK,0
2102220_OK,1
2102221_OK,1
2102238_OK,1
2102387_OK,1
2102754_OK,1
2102934_OK,1
2103006_OK,1
2103007_OK,1
2103323_OK,1
2103351_OK,0
2103430_OK,0
2104130_OK,1
2104459_OK,1
2104468_OK,1
2104548_OK,1
2104642_OK,1
2104874_OK,1
2104878_OK,1
2104887_OK,1
2105215_OK,1
2105357_OK,1
2105402_OK,1
2105472_OK,1
2106645_OK,0
2106798_OK,1
2107375_OK,1
2107441_OK,1
2108091_OK,1
2108965_OK,1
2109295_OK,1
2109409_OK,1
2109653_OK,1
2109750_OK,1
2109993_OK,1
2110253_OK,1
2110537_OK,1
2111399_OK,0
2111430_OK,1
2111502_OK,1
2111743_OK,1
2111744_OK,1
2111806_OK,1
2111811_OK,1
2111933_OK,1
2112167_OK,1
2112296_OK,1
2112430_OK,1
2112467_OK,1
2112497_OK,1
2112501_OK,1
2112512_OK,1
2112563_OK,0
2112863_OK,1
2113053_OK,1
2113346_OK,1
2113362_OK,1
2113391_OK,1
2113408_OK,1
2113454_OK,1
2113575_OK,1
2113645_OK,1
2113855_OK,1
2113950_OK,0
2114022_OK,1
2114177_OK,0
2114298_OK,1
2114316_OK,1
2114583_OK,0
2114636_OK,1
2120546_OK,1
2120827_OK,1
2120828_OK,1
2120883_OK,1
2121055_OK,0
2121194_OK,1
2121331_OK,0
2121445_OK,1
2121736_OK,1
2157080_OK,1
2157424_OK,1
2157627_OK,1
2200293_OK,1
2200517_OK,1
2200574_OK,1
2200576_OK,1
2200628_OK,1
2200773_OK,1
2200829_OK,1
2200917_OK,1
2201049_OK,1
2201052_OK,1
2201407_OK,1
2201806_OK,0
2202786_OK,1
2202901_OK,1
2203421_OK,1
2203453_OK,0
2204032_OK,1
2204401_OK,1
2204680_OK,1
2204716_OK,1
2204732_OK,1
2204787_OK,1
2205137_OK,1
2205138_OK,0
2205141_OK,0
2205265_OK,1
2205445_OK,1
2205609_OK,1
2206040_OK,0
2207781_OK,1
2207977_OK,1
2208379_OK,0
2209311_OK,0
2209538_OK,1
2209560_OK,1
2209565_OK,1
2209568_OK,1
2209943_OK,1
2210203_OK,1
2210228_OK,0
2210229_OK,1
2210332_OK,0
2210336_OK,0
2210337_OK,0
2210339_OK,1
2210340_OK,0
2210351_OK,1
2211257_OK,1
2211357_OK,0
2211384_OK,1
2211974_OK,0
2211990_OK,1
2212039_OK,1
2212866_OK,1
2212875_OK,0
2213192_OK,0
2213650_OK,1
2257242_OK,1
2300196_OK,1
2300431_OK,1
2300790_OK,1
2301003_OK,1
2301153_OK,1
2301160_OK,1
2301630_OK,1
2301942_OK,1
2302033_OK,1
2302233_OK,1
2302826_OK,1
2302997_OK,0
2304402_OK,1
2304403_OK,1
2304912_OK,0
2305285_OK,1
2305336_OK,1
2305726_OK,1
2306430_OK,1
2306920_OK,1
2307166_OK,1
2307536_OK,1
2307537_OK,1
2307539_OK,1
2307705_OK,1
2310355_OK,0
2310356_OK,1
2310357_OK,0
2310358_OK,0
2310359_OK,0
2310962_OK,1
2310963_OK,1
2310964_OK,1
2311285_OK,1
2311314_OK,1
2311919_OK,1
2312219_OK,1
2313952_OK,1
2321127_OK,1
2321164_OK,1
2321227_OK,1
2356804_OK,1
2400012_OK,1
2400030_OK,0
2400110_OK,1
2400111_OK,1
2400515_OK,1
2400519_OK,0
2400668_OK,1
2400736_OK,1
2400737_OK,1
2400747_OK,0
2400760_OK,1
2400770_OK,1
2400859_OK,1
2400861_OK,1
2400862_OK,1
2400992_OK,0
2400997_OK,1
2401011_OK,1
2401015_OK,1
2401044_OK,1
2401045_OK,1
2401171_OK,1
2401181_OK,1
2401182_OK,1
2401249_OK,1
2401484_OK,1
2401552_OK,1
2401650_OK,0
2401857_OK,1
2401890_OK,0
2401941_OK,1
2401951_OK,0
2401954_OK,1
2401955_OK,0
2401975_OK,1
2401979_OK,0
2402097_OK,1
2402107_OK,0
2402161_OK,0
2402328_OK,0
2402354_OK,1
2402382_OK,1
2402383_OK,1
2402384_OK,1
2402385_OK,1
2402419_OK,1
2402475_OK,1
2402621_OK,1
2402622_OK,1
2402708_OK,1
2402726_OK,0
2402897_OK,1
2402922_OK,1
2402939_OK,1
2403151_OK,1
2403154_OK,1
2403202_OK,1
2403217_OK,1
2403242_OK,1
2403243_OK,1
2403281_OK,0
2403302_OK,1
2403365_OK,0
2403366_OK,0
2403450_OK,0
2403474_OK,1
2403475_OK,1
2403477_OK,1
2403478_OK,1
2403479_OK,1
2403480_OK,1
2403482_OK,1
2403483_OK,1
2403484_OK,0
2403530_OK,0
2403551_OK,1
2403628_OK,1
2403630_OK,1
2403740_OK,1
2403768_OK,1
2403853_OK,0
2403873_OK,0
2403888_OK,1
2403933_OK,1
2403962_OK,0
2403976_OK,0
2403988_OK,0
2404026_OK,1
2404536_OK,1
2404537_OK,1
2404539_OK,1
2404598_OK,1
2404921_OK,1
2405205_OK,1
2405245_OK,0
2405387_OK,1
2405394_OK,1
2405395_OK,1
2405470_OK,1
2405481_OK,0
2405590_OK,1
2405634_OK,0
2405716_OK,1
2405808_OK,0
2405871_OK,0
2405884_OK,0
2405909_OK,1
2405919_OK,1
2405926_OK,1
2406198_OK,1
2406225_OK,1
2406226_OK,1
2406481_OK,1
2406572_OK,1
2406583_OK,1
2406775_OK,0
2406792_OK,0
2406815_OK,0
2406845_OK,1
2406846_OK,1
2407083_OK,1
2407226_OK,1
2407238_OK,1
2407261_OK,0
2407606_OK,1
2407648_OK,0
2408047_OK,1
2408248_OK,1
2408592_OK,1
2408818_OK,0
2408915_OK,1
2409049_OK,1
2409238_OK,1
2409252_OK,1
2409253_OK,1
2409279_OK,1
2409280_OK,1
2409281_OK,1
2409282_OK,1
2409283_OK,1
2409401_OK,1
2409599_OK,1
2409606_OK,1
2409610_OK,1
2409611_OK,1
2409676_OK,1
2409724_OK,1
2409791_OK,1
2409888_OK,1
2409957_OK,1
2409961_OK,1
2410005_OK,1
2410006_OK,1
2410007_OK,1
2410009_OK,1
2410011_OK,1
2410014_OK,1
2410015_OK,1
2410016_OK,1
2410019_OK,1
2410020_OK,1
2410111_OK,0
2410206_OK,0
2410272_OK,1
2410320_OK,1
2410348_OK,0
2410483_OK,0
2410503_OK,1
2410520_OK,1
2410645_OK,1
2410662_OK,0
2410671_OK,1
2410705_OK,1
2410711_OK,1
2410749_OK,0
2410978_OK,1
2411015_OK,1
2411125_OK,0
2411198_OK,1
2411211_OK,1
2411223_OK,1
2411225_OK,1
2411236_OK,1
2411244_OK,1
2411289_OK,1
2411392_OK,0
2411435_OK,0
2411436_OK,1
2411448_OK,1
2411494_OK,1
2411788_OK,1
2411814_OK,1
2411824_OK,1
2411829_OK,0
2412148_OK,1
2412184_OK,1
2412185_OK,0
2412279_OK,1
2412286_OK,1
2412317_OK,1
2412323_OK,1
2412341_OK,1
2412346_OK,1
2412354_OK,1
2412355_OK,0
2412485_OK,1
2412519_OK,1
2412552_OK,0
2412807_OK,1
2412968_OK,0
2413204_OK,1
2413218_OK,1
2413230_OK,1
2413232_OK,0
2413546_OK,0
2413547_OK,0
2413555_OK,1
2413633_OK,0
2413708_OK,1
2413959_OK,0
2413978_OK,0
2414048_OK,1
2414054_OK,1
2414242_OK,0
2414907_OK,1
2415143_OK,1
2415150_OK,0
2421184_OK,1
2421231_OK,1
2421654_OK,1
2422086_OK,1
2457285_OK,1
2457356_OK,0
2457362_OK,1
2457559_OK,0
2457612_OK,1
2457705_OK,1
2457707_OK,1
2457878_OK,1
2500011_OK,0
2500138_OK,1
2500274_OK,1
2500326_OK,1
2500344_OK,1
2500472_OK,1
2500535_OK,1
2500551_OK,0
2500692_OK,1
2500697_OK,1
2500699_OK,1
2500704_OK,1
2500758_OK,1
2500775_OK,1
2500881_OK,1
2500906_OK,0
2501061_OK,1
2501144_OK,1
2501154_OK,1
2501204_OK,1
2501216_OK,1
2501237_OK,1
2501302_OK,1
2501490_OK,1
2501492_OK,1
2501581_OK,0
2501698_OK,0
2501791_OK,1
2502021_OK,1
2502068_OK,1
2502087_OK,0
2502102_OK,1
2502177_OK,0
2502257_OK,1
2502283_OK,1
2502709_OK,1
2502799_OK,1
2502812_OK,1
2503072_OK,1
2503083_OK,1
2503103_OK,1
2503110_OK,1
2503158_OK,1
2503194_OK,1
2503209_OK,1
2503226_OK,1
2503227_OK,1
2503875_OK,0
2504330_OK,1
2504363_OK,1
2504510_OK,1
2504619_OK,1
2504718_OK,1
2504781_OK,1
2505200_OK,0
2505201_OK,1
2505403_OK,1
2505778_OK,1
2506193_OK,1
2506282_OK,1
2506512_OK,0
2506861_OK,0
2506982_OK,1
2507005_OK,1
2507099_OK,1
2507549_OK,1
2507586_OK,1
2507631_OK,1
2507643_OK,1
2507742_OK,1
2507789_OK,1
2507959_OK,1
2508016_OK,1
2508017_OK,1
2508026_OK,1
2508027_OK,1
2508028_OK,1
2508029_OK,1
2508030_OK,1
2508044_OK,1
2508057_OK,1
2508135_OK,1
2508136_OK,1
2508183_OK,1
2508184_OK,1
2508186_OK,1
2508189_OK,1
2508190_OK,1
2508196_OK,1
2508345_OK,0
2508492_OK,0
2508560_OK,0
2508769_OK,1
2508770_OK,0
2508771_OK,1
2508773_OK,1
2508774_OK,1
2508775_OK,0
2509062_OK,1
2509272_OK,1
2509510_OK,1
2509612_OK,1
2509746_OK,1
2509769_OK,1
2509774_OK,1
2509775_OK,1
2509852_OK,0
2509892_OK,1
2510132_OK,1
2510179_OK,1
2510702_OK,1
2510909_OK,0
2510994_OK,1
2511050_OK,1
2511065_OK,1
2511190_OK,0
2511345_OK,1
2511490_OK,1
2511600_OK,1
2511856_OK,0
2512032_OK,1
2512041_OK,1
2512360_OK,1
2512544_OK,0
2512772_OK,1
2512819_OK,1
2512838_OK,1
2512845_OK,1
2512926_OK,1
2513022_OK,1
2513146_OK,1
2513210_OK,1
2513254_OK,1
2513278_OK,1
2514737_OK,0
2516384_OK,0
2519306_OK,1
2521730_OK,1
2521758_OK,1
2556939_OK,1
2557144_OK,1
2557192_OK,1
2557363_OK,0
2557581_OK,0
2557625_OK,0
2557952_OK,1
2600103_OK,1
2600305_OK,1
2600413_OK,0
2600466_OK,1
2600571_OK,1
2600618_OK,1
2600620_OK,1
2600621_OK,1
2600622_OK,1
2600623_OK,1
2600774_OK,1
2600776_OK,1
2600798_OK,1
2600866_OK,0
2600879_OK,1
2600882_OK,1
2600884_OK,1
2600885_OK,1
2600886_OK,1
2600887_OK,1
2600888_OK,1
2600895_OK,1
2600898_OK,1
2600901_OK,1
2600902_OK,1
2601156_OK,1
2601294_OK,1
2601296_OK,0
2601393_OK,1
2601511_OK,1
2601607_OK,1
2601622_OK,1
2601690_OK,1
2602034_OK,0
2602064_OK,1
2602065_OK,1
2602066_OK,1
2602067_OK,0
2602195_OK,1
2602232_OK,1
2602304_OK,1
2602905_OK,1
2603057_OK,1
2603095_OK,1
2603146_OK,1
2603153_OK,1
2603258_OK,1
2603733_OK,1
2603856_OK,1
2603877_OK,1
2604006_OK,0
2604007_OK,1
2604105_OK,1
2604135_OK,0
2604166_OK,1
2604168_OK,1
2604170_OK,1
2604189_OK,1
2604226_OK,1
2604392_OK,1
2604546_OK,0
2604647_OK,1
2604664_OK,0
2604719_OK,1
2604720_OK,1
2604742_OK,1
2604744_OK,1
2604745_OK,1
2604750_OK,1
2604757_OK,1
2604770_OK,1
2604788_OK,1
2604918_OK,1
2604919_OK,1
2604920_OK,1
2605108_OK,1
2605130_OK,1
2605186_OK,1
2605202_OK,0
2605377_OK,1
2605398_OK,1
2605628_OK,1
2605684_OK,0
2605786_OK,1
2605816_OK,0
2605846_OK,0
2605865_OK,1
2605968_OK,1
2605975_OK,1
2605999_OK,1
2606065_OK,1
2606093_OK,1
2606224_OK,1
2606288_OK,0
2606294_OK,1
2606447_OK,0
2606649_OK,1
2606780_OK,1
2606829_OK,0
2606960_OK,1
2607033_OK,1
2607081_OK,1
2607082_OK,1
2607303_OK,0
2607325_OK,0
2607327_OK,1
2607328_OK,1
2607330_OK,1
2607344_OK,1
2607345_OK,1
2607346_OK,1
2607347_OK,1
2607348_OK,1
2607349_OK,1
2607480_OK,1
2607481_OK,1
2607482_OK,0
2607512_OK,1
2607514_OK,0
2607515_OK,1
2607647_OK,1
2607733_OK,1
2607785_OK,1
2607818_OK,1
2607819_OK,1
2607820_OK,1
2607822_OK,1
2607825_OK,1
2607826_OK,1
2607829_OK,0
2607898_OK,1
2607903_OK,1
2607904_OK,1
2608093_OK,1
2608361_OK,1
2608442_OK,1
2608704_OK,1
2608801_OK,1
2608864_OK,1
2609046_OK,1
2609480_OK,0
2609491_OK,1
2609494_OK,1
2609808_OK,1
2609834_OK,0
2609846_OK,0
2609894_OK,1
2609951_OK,1
2610142_OK,1
2610435_OK,1
2610708_OK,1
2610973_OK,1
2611193_OK,1
2611284_OK,0
2611341_OK,1
2611380_OK,1
2611588_OK,1
2611636_OK,1
2611734_OK,1
2611906_OK,0
2611913_OK,0
2612040_OK,1
2612150_OK,1
2612151_OK,1
2612155_OK,1
2612368_OK,1
2612383_OK,1
2612561_OK,0
2612587_OK,1
2612619_OK,1
2612658_OK,1
2612703_OK,0
2612705_OK,1
2612831_OK,1
2612957_OK,1
2613094_OK,1
2613350_OK,1
2613373_OK,0
2613780_OK,1
2613797_OK,0
2613818_OK,1
2614018_OK,1
2614788_OK,1
2619388_OK,0
2619415_OK,1
2621456_OK,1
2621465_OK,1
2621615_OK,0
2621616_OK,1
2657480_OK,1
2657786_OK,1
2657915_OK,1
2658028_OK,1
2700503_OK,1
2700663_OK,1
2701430_OK,1
2701457_OK,1
2701483_OK,1
2701495_OK,0
2701866_OK,1
2702743_OK,1
2702744_OK,0
2703245_OK,1
2703671_OK,0
2703674_OK,1
2703775_OK,1
2703861_OK,0
2703928_OK,1
2703995_OK,0
2703997_OK,0
2705143_OK,0
2705883_OK,0
2707208_OK,0
2708916_OK,1
2708917_OK,0
2709607_OK,1
2710277_OK,1
2710595_OK,1
2710596_OK,1
2710601_OK,1
2710603_OK,1
2710604_OK,1
2710605_OK,0
2711019_OK,1
2711964_OK,1
2712385_OK,1
2712761_OK,1
2714385_OK,0
2714656_OK,0
2719352_OK,1
2720979_OK,1
2756795_OK,0
2757077_OK,0
2800141_OK,1
2801816_OK,0
2801835_OK,1
2803184_OK,1
2803252_OK,1
2803253_OK,0
2803254_OK,0
2804033_OK,1
2804146_OK,1
2804390_OK,1
2804825_OK,1
2805775_OK,1
2805851_OK,0
2806108_OK,1
2806230_OK,1
2806250_OK,1
2806251_OK,1
2806259_OK,1
2806260_OK,1
2806263_OK,1
2807902_OK,1
2808468_OK,1
2808717_OK,1
2808719_OK,0
2809297_OK,1
2811179_OK,1
2811238_OK,1
2811635_OK,1
2811908_OK,1
2813198_OK,0
2815058_OK,1
2820684_OK,1
2900683_OK,0
2901218_OK,1
2901371_OK,1
2901683_OK,1
2901684_OK,0
2901685_OK,0
2901686_OK,1
2901687_OK,1
2902157_OK,1
2903037_OK,0
2903172_OK,1
2903229_OK,1
2903682_OK,1
2903762_OK,1
2904034_OK,1
2904145_OK,1
2905079_OK,1
2905829_OK,1
2906003_OK,1
2909075_OK,1
2910452_OK,1
2910806_OK,0
2911296_OK,1
2912206_OK,1
2912297_OK,1
2913077_OK,1
3000794_OK,1
3001110_OK,1
3001166_OK,1
3001777_OK,1
3002095_OK,0
3002273_OK,1
3002296_OK,1
3002402_OK,1
3002713_OK,1
3002714_OK,1
3002835_OK,1
3003187_OK,1
3003327_OK,1
3003328_OK,1
3004405_OK,1
3004907_OK,1
3005192_OK,1
3005386_OK,1
3005833_OK,1
3005899_OK,0
3005900_OK,1
3005935_OK,0
3006062_OK,0
3006095_OK,0
3006101_OK,1
3006277_OK,1
3006613_OK,0
3006828_OK,0
3007057_OK,1
3007167_OK,1
3007711_OK,1
3008142_OK,1
3008159_OK,0
3009301_OK,0
3009312_OK,0
3009356_OK,1
3009357_OK,1
3010117_OK,1
3010118_OK,1
3011329_OK,0
3011359_OK,1
3011532_OK,0
3012891_OK,1
3013237_OK,1
3013505_OK,1
3021218_OK,1
3057163_OK,1
3100198_OK,1
3101059_OK,1
3101126_OK,1
3101269_OK,1
3101274_OK,1
3101275_OK,1
3101276_OK,1
3101278_OK,1
3101280_OK,1
3101284_OK,1
3101303_OK,1
3102056_OK,0
3102448_OK,1
3102569_OK,1
3103003_OK,1
3103246_OK,1
3103707_OK,1
3103814_OK,0
3104347_OK,1
3104585_OK,1
3104701_OK,1
3105144_OK,0
3105145_OK,0
3105409_OK,1
3105864_OK,0
3106051_OK,1
3106552_OK,1
3107286_OK,0
3107780_OK,1
3107783_OK,0
3107834_OK,1
3107865_OK,1
3108278_OK,1
3108754_OK,1
3109022_OK,1
3109526_OK,1
3109527_OK,1
3109529_OK,1
3110148_OK,1
3111075_OK,0
3111261_OK,1
3111270_OK,1
3111342_OK,1
3112290_OK,1
3112785_OK,1
3112786_OK,1
3113255_OK,1
3113510_OK,1
3113618_OK,1
3114178_OK,0
3114195_OK,1
3114515_OK,1
3114760_OK,1
3120981_OK,1
3157647_OK,1
3200482_OK,1
3200483_OK,1
3200484_OK,1
3200485_OK,1
3201127_OK,1
3201444_OK,1
3201489_OK,0
3201537_OK,1
3201549_OK,1
3201838_OK,1
3201839_OK,1
3201934_OK,1
3201976_OK,1
3202085_OK,1
3202367_OK,1
3203069_OK,0
3203218_OK,1
3203224_OK,1
3203225_OK,1
3203295_OK,0
3203343_OK,1
3203370_OK,1
3203379_OK,0
3204049_OK,1
3204077_OK,1
3204192_OK,1
3204256_OK,1
3204258_OK,1
3204393_OK,1
3204394_OK,1
3204395_OK,1
3204396_OK,1
3204397_OK,1
3204399_OK,0
3204503_OK,1
3204533_OK,1
3204649_OK,1
3205343_OK,1
3205828_OK,1
3205850_OK,0
3205858_OK,0
3206389_OK,1
3206402_OK,1
3207405_OK,1
3207634_OK,1
3207635_OK,0
3207636_OK,1
3207637_OK,1
3207639_OK,1
3207670_OK,1
3207739_OK,1
3207792_OK,1
3209064_OK,1
3209435_OK,1
3211025_OK,1
3211265_OK,1
3211273_OK,1
3211274_OK,0
3211295_OK,1
3211351_OK,1
3211486_OK,1
3211725_OK,1
3213010_OK,1
3213241_OK,1
3213371_OK,1
3213591_OK,0
3213592_OK,0
3213878_OK,1
3213945_OK,1
3214047_OK,1
3220540_OK,0
3220622_OK,0
3220639_OK,0
3220682_OK,0
3300122_OK,1
3300123_OK,1
3300282_OK,1
3300283_OK,1
3300284_OK,1
3300285_OK,1
3300291_OK,0
3300317_OK,1
3300505_OK,1
3300558_OK,1
3300564_OK,1
3301169_OK,1
3301351_OK,1
3301352_OK,1
3301353_OK,1
3301391_OK,1
3301435_OK,1
3301632_OK,1
3301680_OK,0
3301709_OK,0
3301710_OK,0
3301711_OK,1
3301821_OK,1
3301842_OK,1
3302005_OK,1
3302168_OK,1
3302299_OK,1
3302331_OK,0
3302479_OK,1
3302663_OK,1
3302699_OK,1
3302834_OK,0
3303170_OK,1
3303176_OK,1
3303429_OK,1
3303447_OK,0
3303710_OK,1
3303945_OK,1
3304035_OK,1
3304204_OK,1
3304383_OK,1
3305133_OK,1
3305134_OK,1
3305135_OK,0
3305207_OK,1
3305208_OK,1
3305286_OK,1
3305633_OK,1
3305655_OK,1
3305694_OK,1
3305762_OK,0
3306249_OK,1
3306253_OK,1
3306434_OK,1
3306435_OK,1
3306436_OK,1
3306524_OK,0
3306580_OK,1
3306808_OK,1
3306811_OK,1
3307034_OK,1
3307035_OK,1
3307087_OK,1
3307239_OK,1
3307659_OK,0
3308099_OK,1
3309148_OK,1
3309213_OK,1
3309214_OK,1
3309766_OK,0
3309999_OK,1
3310000_OK,1
3310002_OK,1
3310017_OK,1
3310302_OK,0
3310321_OK,1
3310322_OK,1
3310323_OK,1
3310324_OK,1
3310325_OK,1
3310326_OK,1
3310616_OK,1
3310754_OK,1
3310755_OK,1
3310756_OK,1
3311128_OK,0
3311290_OK,1
3311291_OK,1
3311508_OK,0
3311555_OK,1
3311626_OK,1
3311627_OK,1
3311629_OK,1
3311785_OK,1
3311828_OK,0
3311865_OK,1
3311985_OK,0
3312029_OK,0
3312105_OK,1
3312124_OK,1
3312183_OK,1
3312205_OK,1
3312553_OK,0
3312771_OK,1
3312933_OK,1
3313721_OK,1
3313987_OK,1
3313988_OK,1
3314106_OK,1
3315054_OK,1
3319267_OK,1
3319416_OK,1
3320875_OK,0
3357839_OK,1
3357853_OK,1
3357976_OK,1
3357987_OK,1
3400554_OK,1
3400567_OK,1
3400641_OK,1
3400784_OK,1
3401443_OK,1
3401526_OK,0
3401964_OK,1
3402579_OK,1
3402859_OK,1
3402860_OK,1
3402861_OK,1
3402862_OK,1
3403985_OK,1
3404140_OK,1
3404198_OK,1
3405255_OK,1
3405538_OK,1
3406510_OK,1
3406832_OK,1
3406979_OK,1
3407000_OK,1
3407339_OK,1
3407340_OK,1
3407395_OK,1
3407623_OK,1
3407854_OK,1
3408096_OK,1
3408663_OK,1
3408667_OK,1
3408962_OK,0
3409206_OK,1
3409981_OK,1
3410106_OK,1
3410129_OK,1
3410418_OK,1
3411439_OK,1
3411632_OK,1
3411648_OK,1
3411967_OK,1
3412038_OK,1
3412045_OK,0
3412158_OK,1
3413020_OK,1
3413582_OK,1
3413672_OK,1
3413673_OK,1
3414443_OK,1
3414548_OK,1
3457284_OK,0
3500696_OK,1
3500752_OK,1
3501050_OK,1
3501143_OK,1
3501207_OK,1
3501395_OK,1
3501771_OK,1
3501914_OK,1
3501925_OK,1
3501927_OK,1
3502059_OK,1
3502396_OK,0
3502580_OK,1
3504171_OK,1
3504173_OK,1
3504182_OK,1
3504201_OK,1
3504203_OK,1
3504491_OK,1
3504492_OK,1
3504495_OK,1
3505162_OK,1
3505623_OK,1
3505650_OK,1
3505667_OK,1
3505795_OK,0
3506989_OK,0
3507001_OK,1
3507009_OK,1
3507794_OK,1
3508180_OK,0
3508181_OK,1
3508192_OK,1
3508207_OK,1
3508214_OK,1
3508215_OK,1
3508216_OK,0
3508439_OK,1
3508499_OK,1
3509922_OK,1
3510327_OK,0
3510691_OK,1
3511417_OK,1
3511419_OK,1
3511633_OK,1
3512066_OK,1
3512222_OK,1
3512446_OK,1
3512500_OK,1
3512851_OK,1
3512969_OK,0
3513231_OK,1
3513828_OK,0
3514507_OK,0
3514919_OK,1
3521443_OK,0
3557401_OK,0
3600024_OK,0
3600120_OK,1
3600186_OK,1
3600201_OK,1
3600685_OK,1
3600816_OK,1
3600945_OK,1
3601114_OK,1
3601173_OK,1
3601186_OK,1
3601295_OK,0
3601338_OK,1
3601366_OK,1
3601494_OK,1
3601518_OK,1
3601519_OK,1
3601530_OK,1
3601615_OK,0
3601702_OK,1
3601760_OK,1
3601863_OK,0
3601868_OK,0
3602091_OK,1
3602121_OK,1
3602154_OK,1
3602178_OK,1
3602391_OK,1
3602437_OK,0
3602442_OK,1
3602460_OK,1
3602645_OK,1
3602646_OK,1
3602649_OK,0
3602650_OK,1
3602651_OK,1
3602652_OK,0
3602653_OK,0
3602682_OK,1
3602733_OK,0
3602874_OK,1
3602875_OK,1
3602925_OK,1
3603052_OK,0
3603084_OK,1
3603162_OK,1
3603303_OK,0
3603335_OK,1
3603347_OK,1
3603360_OK,0
3603414_OK,1
3603722_OK,1
3603723_OK,1
3603886_OK,1
3604021_OK,0
3604229_OK,1
3604666_OK,1
3604733_OK,1
3604802_OK,1
3604895_OK,0
3604896_OK,1
3604897_OK,1
3604898_OK,1
3604899_OK,1
3604900_OK,1
3604901_OK,0
3604902_OK,1
3605081_OK,1
3605199_OK,1
3605314_OK,0
3605347_OK,1
3605367_OK,1
3605397_OK,0
3605475_OK,1
3605483_OK,1
3605484_OK,1
3605485_OK,1
3605486_OK,1
3605495_OK,0
3605539_OK,1
3605563_OK,1
3605676_OK,0
3605765_OK,1
3605779_OK,1
3605876_OK,1
3605902_OK,0
3605925_OK,1
3605931_OK,0
3606005_OK,1
3606020_OK,0
3606035_OK,1
3606036_OK,1
3606037_OK,1
3606131_OK,1
3606132_OK,1
3606137_OK,1
3606228_OK,1
3606265_OK,1
3606293_OK,1
3606323_OK,1
3606379_OK,1
3606381_OK,1
3606526_OK,0
3606554_OK,1
3606656_OK,1
3606657_OK,1
3606796_OK,1
3606797_OK,1
3607047_OK,1
3607203_OK,1
3607207_OK,1
3607244_OK,1
3607245_OK,1
3607402_OK,1
3607478_OK,1
3607574_OK,1
3607604_OK,1
3607605_OK,1
3607748_OK,1
3607944_OK,1
3608167_OK,1
3608169_OK,1
3608170_OK,1
3608172_OK,1
3608436_OK,1
3608437_OK,1
3608438_OK,1
3608604_OK,1
3608853_OK,0
3609008_OK,0
3609113_OK,0
3609128_OK,1
3609129_OK,1
3609130_OK,1
3609132_OK,1
3609133_OK,1
3609134_OK,1
3609192_OK,1
3609300_OK,1
3609303_OK,1
3609352_OK,1
3609353_OK,1
3609445_OK,0
3609553_OK,1
3609559_OK,1
3609561_OK,1
3609573_OK,1
3609574_OK,1
3609575_OK,1
3609576_OK,1
3609577_OK,1
3609579_OK,1
3609580_OK,1
3609581_OK,1
3609582_OK,1
3609583_OK,1
3609584_OK,1
3609585_OK,1
3609586_OK,1
3609587_OK,1
3609600_OK,1
3609601_OK,1
3609602_OK,1
3609605_OK,1
3609623_OK,1
3609682_OK,1
3609683_OK,1
3609727_OK,1
3609735_OK,1
3609736_OK,1
3609778_OK,0
3609966_OK,1
3610175_OK,1
3610285_OK,1
3610429_OK,1
3610467_OK,1
3610523_OK,0
3610599_OK,1
3610600_OK,1
3610610_OK,1
3610735_OK,0
3610832_OK,0
3610849_OK,1
3610850_OK,1
3610995_OK,1
3611061_OK,1
3611102_OK,1
3611129_OK,1
3611133_OK,0
3611140_OK,0
3611346_OK,0
3611377_OK,1
3611429_OK,1
3611441_OK,1
3611454_OK,1
3611688_OK,1
3611692_OK,1
3611716_OK,0
3611892_OK,1
3611980_OK,1
3612021_OK,1
3612204_OK,1
3612375_OK,1
3612461_OK,1
3612548_OK,0
